"","Site_ID","Date","Site_Subplot","Type","HoboName","Temp","Min","Max","Median","CV","Range","Subplot","LoggerID","TRT","Age","Day","Heatdome","MeanMin","MeanMax","MeanRange","MeanMean","MeanOffset","MinOffset","MaxOffset","RangeOffset"
"308","C2-15",2021-06-26,"C2-15_S","Soil","20173916.csv",21.88675,17.189,27.961,22.3815,17.044787598798,10.772,"S","20173916","CON",69,26,1,15.8258807017544,38.8400561403509,23.0141754385965,26.2030096121897,4.3162596121897,-1.36311929824561,10.8790561403509,12.2421754385965
"309","C2-15",2021-06-16,"C2-15_E","Soil","20202658.csv",13.5337916666667,11.528,15.76,13.317,9.93369275613894,4.232,"E","20202658","CON",69,16,0,7.22398245614035,26.9032175438596,19.6792350877193,15.9659461290238,2.43215446235709,-4.30401754385965,11.1432175438596,15.4472350877193
"310","C2-15",2021-06-17,"C2-15_E","Soil","20202658.csv",13.7410833333333,11.528,16.332,13.1725,11.0993627809609,4.804,"E","20202658","CON",69,17,0,7.19526315789474,30.0570526315789,22.8617894736842,17.3632620137351,3.62217868040174,-4.33273684210526,13.7250526315789,18.0577894736842
"311","C2-15",2021-06-20,"C2-15_E","Soil","20202658.csv",16.0428333333333,12.883,19.567,16.284,16.2607432426011,6.684,"E","20202658","CON",69,20,0,10.4408777777778,31.2258333333333,20.7849555555556,20.007376940107,3.96454360677368,-2.44212222222222,11.6588333333333,14.1009555555556
"312","C2-15",2021-06-23,"C2-15_E","Soil","20202658.csv",13.5192083333333,12.11,15.187,13.1245,7.63601715077361,3.077,"E","20202658","CON",69,23,0,9.94738947368421,23.2675111111111,13.3201216374269,14.1646018812251,0.6453935478918,-2.16261052631579,8.08051111111111,10.2431216374269
"313","C2-15",2021-06-22,"C2-15_E","Soil","20202658.csv",14.8825833333333,13.076,16.523,14.661,6.57368240300958,3.447,"E","20202658","CON",69,22,0,10.7004361932228,22.6403555555556,11.9399193623328,15.1148028447788,0.232219511445477,-2.37556380677722,6.11735555555556,8.49291936233277
"314","C2-15",2021-06-24,"C2-15_E","Soil","20202658.csv",14.2615833333333,12.594,16.427,14.325,10.3488641834611,3.833,"E","20202658","CON",69,24,1,10.1679192982456,29.6802035087719,19.5122842105263,17.8080380690442,3.54645473571084,-2.42608070175439,13.2532035087719,15.6792842105263
"315","C2-15",2021-06-25,"C2-15_E","Soil","20202658.csv",17.757875,12.594,22.621,19.377,22.4202106679632,10.027,"E","20202658","CON",69,25,1,12.6072439544808,35.2648333333333,22.6575893788525,23.5819603597018,5.82408535970181,0.0132439544807976,12.6438333333333,12.6305893788525
"316","C2-15",2021-06-28,"C2-15_S","Soil","20173916.csv",24.2071666666667,16.046,27.764,26.146,17.8787773351148,11.718,"S","20173916","CON",69,28,1,14.6116666666667,41.2765,26.6648333333333,28.2747881036949,4.06762143702824,-1.43433333333333,13.5125,14.9468333333333
"317","C2-15",2021-06-27,"C2-15_E","Soil","20202658.csv",26.1953333333333,18.045,34.479,27.862,23.6402356014523,16.434,"E","20202658","CON",69,27,1,21.3097754385965,42.6895964912281,21.3798210526316,31.5614348196881,5.36610148635478,3.26477543859649,8.21059649122807,4.94582105263158
"318","C2-15",2021-06-28,"C2-15_E","Air","9784529.csv",25.1254166666667,15.569,30.558,27.4195,22.6601999845731,14.989,"E","9784529","CON",69,28,1,13.9388888888889,38.3482444444444,24.4093555555556,27.700448122627,2.57503145596029,-1.63011111111111,7.79024444444445,9.42035555555556
"319","C2-15",2021-06-29,"C2-15_E","Air","9784529.csv",16.9734166666667,15.091,20.138,16.475,9.98993532154234,5.047,"E","9784529","CON",69,29,0,12.8534701754386,21.3307087719298,8.47723859649123,15.94464042237,-1.02877624429664,-2.2375298245614,1.19270877192982,3.43023859649123
"320","C2-15",2021-06-30,"C2-15_E","Air","9784529.csv",16.82325,15.282,19.282,16.332,7.56512310975715,4,"E","9784529","CON",69,30,0,12.6759459459459,16.9422494592646,4.26630351331865,13.9913783112105,-2.83187168878955,-2.60605405405405,-2.3397505407354,0.266303513318654
"321","C2-15",2021-06-18,"C2-15_E","Soil","20202658.csv",13.1594583333333,11.819,14.23,13.1245,5.61190184468623,2.411,"E","20202658","CON",69,18,0,9.1578,24.2910807017544,15.1332807017544,14.3466588240728,1.18720049073948,-2.6612,10.0610807017544,12.7222807017544
"322","C2-15",2021-06-21,"C2-15_E","Soil","20202658.csv",16.8606666666667,13.846,20.805,16.475,13.1806869178807,6.959,"E","20202658","CON",69,21,0,11.5289087719298,34.4042807017544,22.8753719298246,22.272137748004,5.41147108133729,-2.31709122807018,13.5992807017544,15.9163719298246
"323","C2-15",2021-06-27,"C2-15_S","Soil","20173916.csv",26.6101666666667,18.331,35.009,28.06,23.7714397132308,16.678,"S","20173916","CON",69,27,1,21.3097754385965,42.6895964912281,21.3798210526316,31.5614348196881,4.95126815302145,2.97877543859649,7.68059649122807,4.70182105263158
"324","C2-15",2021-06-25,"C2-15_S","Soil","20173916.csv",18.365375,12.304,25.513,19.377,26.6530788531637,13.209,"S","20173916","CON",69,25,1,12.6072439544808,35.2648333333333,22.6575893788525,23.5819603597018,5.21658535970181,0.303243954480797,9.75183333333333,9.44858937885254
"325","C2-15",2021-06-27,"C2-15_E","Air","9784529.csv",29.4529166666667,18.426,39.389,31.0655,27.0067679335355,20.963,"E","9784529","CON",69,27,1,23.8581192982456,41.8508807017544,17.9927614035088,33.7258064327485,4.27288976608187,5.43211929824561,2.46188070175438,-2.97023859649123
"326","C2-15",2021-06-28,"C2-15_E","Soil","20202658.csv",24.1976666666667,16.618,27.862,25.9025,15.9643032790689,11.244,"E","20202658","CON",69,28,1,14.6116666666667,41.2765,26.6648333333333,28.2747881036949,4.07712143702824,-2.00633333333333,13.4145,15.4208333333333
"327","C2-15",2021-06-29,"C2-15_E","Soil","20202658.csv",16.73625,15.569,18.616,16.475,5.7020223809159,3.047,"E","20202658","CON",69,29,0,13.2172070175439,23.5268912280702,10.3096842105263,17.1826659086284,0.44641590862841,-2.35179298245614,4.91089122807018,7.26268421052632
"328","C2-15",2021-06-30,"C2-15_E","Soil","20202658.csv",16.5850833333333,15.282,18.711,16.0935,6.52598211489094,3.429,"E","20202658","CON",69,30,0,13.055457957958,18.924956741168,5.86949878321003,14.8220394050345,-1.76304392829879,-2.22654204204204,0.213956741167991,2.44049878321003
"329","C2-15",2021-06-19,"C2-15_S","Soil","20173916.csv",13.2559583333333,11.625,16.618,13.317,11.271073677043,4.993,"S","20173916","CON",69,19,0,9.21180365296804,27.7804140350877,18.5686103821197,15.681603212035,2.4256448787017,-2.41319634703196,11.1624140350877,13.5756103821197
"330","C2-15",2021-06-20,"C2-15_S","Soil","20173916.csv",16.2204583333333,12.497,20.71,16.475,18.1346328282845,8.213,"S","20173916","CON",69,20,0,10.4408777777778,31.2258333333333,20.7849555555556,20.007376940107,3.78691860677368,-2.05612222222222,10.5158333333333,12.5719555555556
"331","C2-15",2021-06-21,"C2-15_S","Soil","20173916.csv",17.4598333333333,13.846,21.855,16.57,16.3578726154247,8.009,"S","20173916","CON",69,21,0,11.5289087719298,34.4042807017544,22.8753719298246,22.272137748004,4.81230441467062,-2.31709122807018,12.5492807017544,14.8663719298246
"332","C2-15",2021-06-26,"C2-15_E","Soil","20202658.csv",20.5812916666667,16.903,26.195,21.4255,12.9763952246295,9.292,"E","20202658","CON",69,26,1,15.8258807017544,38.8400561403509,23.0141754385965,26.2030096121897,5.62171794552303,-1.07711929824561,12.6450561403509,13.7221754385965
"333","C2-15",2021-06-22,"C2-15_S","Soil","20173916.csv",14.763125,13.076,16.618,14.613,6.56680858727294,3.542,"S","20173916","CON",69,22,0,10.7004361932228,22.6403555555556,11.9399193623328,15.1148028447788,0.351677844778809,-2.37556380677722,6.02235555555556,8.39791936233278
"334","C2-15",2021-06-24,"C2-15_S","Soil","20173916.csv",14.6782916666667,12.497,17.665,14.421,13.7160589585028,5.168,"S","20173916","CON",69,24,1,10.1679192982456,29.6802035087719,19.5122842105263,17.8080380690442,3.1297464023775,-2.32908070175439,12.0152035087719,14.3442842105263
"335","C2-15",2021-06-15,"C2-15_S","Soil","20173916.csv",12.7577916666667,11.722,13.942,12.642,5.17236511830011,2.22,"S","20173916","CON",69,15,0,9.72318493150685,16.3200070175439,6.59682208603701,11.8991812036983,-0.858610462968375,-1.99881506849315,2.37800701754386,4.37682208603701
"336","C2-15",2021-06-23,"C2-15_S","Soil","20173916.csv",13.590125,12.207,16.046,12.98,9.7770473340101,3.839,"S","20173916","CON",69,23,0,9.94738947368421,23.2675111111111,13.3201216374269,14.1646018812251,0.574476881225133,-2.25961052631579,7.22151111111111,9.4811216374269
"337","C2-15",2021-06-15,"C2-15_E","Air","9784529.csv",13.4658333333333,11.625,15.378,13.2205,9.77967628792373,3.753,"E","9784529","CON",69,15,0,9.89543759512938,14.4245368421053,4.52909924697589,11.4374355354724,-2.02839779786095,-1.72956240487062,-0.953463157894737,0.776099246975887
"338","C2-15",2021-06-16,"C2-15_E","Air","9784529.csv",14.6738333333333,11.431,18.616,14.0375,18.5547865612541,7.185,"E","9784529","CON",69,16,0,8.45024912280702,25.6821333333333,17.2318842105263,15.620654486065,0.946821152731678,-2.98075087719298,7.06613333333333,10.0468842105263
"339","C2-15",2021-06-17,"C2-15_E","Air","9784529.csv",15.0756666666667,11.528,18.521,14.421,15.8144245361961,6.993,"E","9784529","CON",69,17,0,9.58612633181126,25.6611222222222,16.074995890411,16.372729223406,1.29706255673933,-1.94187366818874,7.14012222222222,9.08199589041096
"340","C2-15",2021-06-15,"C2-15_E","Soil","20202658.csv",12.9544166666667,11.722,14.134,12.9315,5.88080915591089,2.412,"E","20202658","CON",69,15,0,9.72318493150685,16.3200070175439,6.59682208603701,11.8991812036983,-1.05523546296838,-1.99881506849315,2.18600701754386,4.18482208603701
"341","C2-15",2021-06-19,"C2-15_S","Air","9768727.csv",13.8246666666667,12.013,16.523,13.5095,12.0594151543792,4.51,"S","9768727","CON",69,19,0,9.14125570776256,24.0274105263158,14.8861548185532,14.3596148734779,0.534948206811263,-2.87174429223744,7.50441052631579,10.3761548185532
"342","C2-15",2021-06-20,"C2-15_S","Air","9768727.csv",17.41225,12.594,22.046,18.1405,21.1478151519973,9.452,"S","9768727","CON",69,20,0,10.7927888888889,28.9068140350877,18.1140251461988,19.1684621228384,1.75621212283841,-1.80121111111111,6.86081403508772,8.66202514619883
"343","C2-15",2021-06-21,"C2-15_S","Air","9768727.csv",18.2521666666667,13.942,23.869,17.1885,21.465818426412,9.927,"S","9768727","CON",69,21,0,12.1914771929825,31.3360444444444,19.144567251462,22.7666500323774,4.5144833657107,-1.75052280701754,7.46704444444445,9.21756725146199
"344","C2-15",2021-06-16,"C2-15_S","Soil","20173916.csv",13.6072083333333,11.139,16.808,13.269,13.1897026283044,5.669,"S","20173916","CON",69,16,0,7.22398245614035,26.9032175438596,19.6792350877193,15.9659461290238,2.35873779569043,-3.91501754385965,10.0952175438596,14.0102350877193
"345","C2-15",2021-06-17,"C2-15_S","Soil","20173916.csv",14.0480833333333,11.528,17.379,13.4135,12.4645749695162,5.851,"S","20173916","CON",69,17,0,7.19526315789474,30.0570526315789,22.8617894736842,17.3632620137351,3.31517868040174,-4.33273684210526,12.6780526315789,17.0107894736842
"346","C2-15",2021-06-18,"C2-15_S","Soil","20173916.csv",13.1992916666667,11.916,14.804,13.1245,5.96226369001011,2.888,"S","20173916","CON",69,18,0,9.1578,24.2910807017544,15.1332807017544,14.3466588240728,1.14736715740614,-2.7582,9.48708070175439,12.2452807017544
"347","C2-15",2021-06-26,"C2-15_E","Air","9784529.csv",23.4918333333333,17.76,29.853,24.016,19.5102302321678,12.093,"E","9784529","CON",69,26,1,20.2762842105263,36.3253172314348,16.0490330209084,27.7363774880504,4.24454415471708,2.51628421052631,6.47231723143475,3.95603302090844
"348","C2-15",2021-06-18,"C2-15_S","Air","9768727.csv",13.8035833333333,12.304,15.664,13.461,7.73356274844294,3.36,"S","9768727","CON",69,18,0,9.24315789473684,20.6997543859649,11.4565964912281,13.3145580275842,-0.489025305749152,-3.06084210526316,5.03575438596492,8.09659649122807
"349","C2-15",2021-06-19,"C2-15_E","Air","9784529.csv",14.0244166666667,12.11,16.903,13.606,12.5078645399858,4.793,"E","9784529","CON",69,19,0,9.14125570776256,24.0274105263158,14.8861548185532,14.3596148734779,0.335198206811263,-2.96874429223744,7.12441052631579,10.0931548185532
"350","C2-15",2021-06-27,"C2-15_S","Air","9768727.csv",29.23325,18.331,39.276,31.066,27.2687347949732,20.945,"S","9768727","CON",69,27,1,23.8581192982456,41.8508807017544,17.9927614035088,33.7258064327485,4.49255643274854,5.52711929824561,2.57488070175438,-2.95223859649123
